FP1     FP2     F3      F4      C3      C4      P3      P4      O1      O2      F7      F8      T7      T8      P7      P8      Fz      Cz      Pz      A1      A2      EKG     ATM     EO1     EO2     EM1     EM2     PHO    
 25.5141 2.19687 23.6937 19.9871 -35.854 -43.193 -42.014 -56.443 -38.479 -61.604 6.86408 -18.093 -24.563 -14.211 -55.019 -82.998 37.1248 21.8879 18.9649 174.743 135.093 -10.944 21.4283 21.6895 21.1935  20.681 21.2131 14.9143
 23.0991 -0.1326 23.1477 20.4787 -36.837 -43.365 -44.199 -56.629 -38.483 -64.015 8.08446 -18.573 -24.127 -12.724 -53.452 -82.485 36.2573  23.542 18.7824 155.113  135.93  -10.13 21.4525 21.6351 21.1776 20.6926 21.1352 14.9143
   21.07 -2.2198 22.7022 20.8599 -37.126 -43.418 -46.399 -56.463 -39.147 -66.575 9.71558 -18.928 -23.855  -11.74 -52.117  -81.68 35.1247 24.7569 18.0269 130.137 135.207 -8.9192 21.4805 21.5772 21.1621 20.6951  21.058 14.9143
   19.58 -3.9216 22.4546 21.0338 -36.784 -43.518 -48.621 -56.241 -40.572 -69.437 11.5868 -19.245 -23.849 -11.728  -51.25  -80.84 33.8988 25.4566 16.4872 104.578 133.454 -7.3084 21.4961 21.5202 21.1485 20.6924 20.9893 14.9143
 18.7119 -5.1305 22.4353 20.9808 -35.841 -43.741  -50.76 -56.209 -42.723 -72.627 13.4498 -19.579 -24.265 -12.937  -50.98 -80.113  32.767  25.588  14.011 81.3669 130.306 -5.2921 21.4926 21.4735 21.1332 20.6896 20.9332 14.9143
 18.4948 -5.7864 22.6185 20.7388 -34.272 -44.081 -52.573 -56.495 -45.411 -76.034 15.0382 -19.943 -25.263 -15.325 -51.265 -79.531 31.8905 25.1428 10.5814 61.4106 124.904 -2.8733 21.4719 21.4429 21.1128 20.6909 20.8911 14.9143
 18.9132 -5.8807 22.9371 20.3812 -32.024 -44.482 -53.748 -57.102 -48.361  -79.48 16.1243 -20.322  -26.92 -18.591 -51.913 -79.052 31.3557 24.1512 6.31393 46.0056 116.902 -0.0616 21.4359 21.4256 21.0908 20.6995 20.8635 14.9143
 19.9124 -5.4356 23.3056 19.9936 -29.058  -44.87 -54.013  -57.94 -51.295 -82.794 16.5726 -20.673  -29.17 -22.271 -52.666 -78.593 31.1448 22.6707 1.40738 38.4564 106.608 3.10242   21.38  21.415 21.0748   20.72 20.8485 14.9143
   21.41 -4.4799  23.647 19.6534 -25.388 -45.138  -53.21 -58.832 -53.958 -85.835 16.3708 -20.947 -31.784 -25.854 -53.252 -78.026 31.1524 20.7875 -3.8855 41.6859 94.0722 6.50757 21.2984 21.4075  21.066 20.7575 20.8403 14.9143
 23.3302  -3.044 23.9228 19.4032 -21.069  -45.15 -51.274 -59.529 -56.125 -88.483 15.6412 -21.111 -34.394 -28.881 -53.398 -77.181 31.2407 18.6157 -9.2624 54.5847 78.5361 9.99187 21.1942 21.4042 21.0577 20.8134 20.8313 14.9143
 25.6547 -1.1595 24.1496 19.2291   -16.2 -44.771  -48.22 -59.771 -57.622 -90.651 14.6386 -21.148  -36.56 -31.025 -52.836  -75.92 31.2957 16.2744 -14.396  71.853 58.9597 13.4072 21.0799  21.407 21.0448 20.8827 20.8171 14.9143
 28.4274 1.15253 24.3796 19.0761 -10.908 -43.899 -44.142 -59.352 -58.326 -92.291 13.7087 -21.023 -37.881 -32.134 -51.332 -74.176 31.2408 13.8469 -18.985   87.34 35.3613 16.6457 20.9684 21.4159 21.0321 20.9569 20.7974 14.9143
 31.6813  3.8899  24.654 18.8995 -5.3471 -42.458   -39.2  -58.12 -58.134  -93.34  13.201 -20.654 -38.083 -32.206  -48.71 -71.918 31.0201 11.3658 -22.778 96.7799 9.23475 19.6249 20.8651 21.4299 21.0316 21.0295 20.7751 14.9143
 35.3604 7.04497 24.9734 18.6978 0.31895 -40.369 -33.602 -55.951 -56.942 -93.677 13.3825 -19.921 -37.061 -31.282 -44.885 -69.096 30.5879 8.84555  -25.57 97.9531 -17.658  22.283 20.7709 21.4503 21.0518 21.0962 20.7536 14.9143
 39.3138 10.5509 25.3139   18.49 5.93033 -37.562 -27.569 -52.743 -54.677 -93.119 14.3988 -18.713 -34.877 -29.425   -39.9 -65.625  29.913 6.32209 -27.193  89.827 -44.578 24.5858 20.6909 21.4811 21.0898 21.1527 20.7348 14.9143
 43.3427 14.2659 25.6638 18.2738 11.3477 -34.019 -21.322 -48.455 -51.319 -91.468 16.2811 -16.979 -31.728 -26.809 -33.921 -61.436 29.0003 3.87706 -27.526 72.6387 -71.521 26.5288 20.6357 21.5253 21.1359 21.1946 20.7193 14.9143
 47.2195 17.9993 26.0367 18.0179 16.4801 -29.807 -15.058 -43.131 -46.922  -88.56 18.9411 -14.758 -27.901 -23.748 -27.192 -56.517 27.9102 1.66582  -26.51 49.2967 -97.109 28.1328 20.6157  21.579 21.1848 21.2192 20.7073 14.9143
  50.666 21.5191 26.4393 17.6991 21.2932 -25.052  -8.939 -36.902 -41.602 -84.281 22.1518 -12.189 -23.697 -20.615 -19.986 -50.914 26.7425 -0.0729 -24.172 25.5091  -117.5 29.4403 20.6324 21.6317 21.2405 21.2279 20.6991 14.9143
 53.3939 24.5619 26.8294 17.3416 25.7568 -19.901 -3.1053 -29.972 -35.523 -78.601 25.5762 -9.4729 -19.406 -17.699 -12.596 -44.722 25.5995 -1.0615 -20.636  6.6594 -128.73 30.5064 20.6772 21.6738 21.3072 21.2247 20.6946 14.9143
 55.2202 26.8946 27.1226 17.0052 29.7754 -14.514 2.31843 -22.621 -28.861  -71.61 28.8676  -6.786 -15.273 -15.122 -5.3187 -38.089 24.5625 -1.0608   -16.1 -5.7033 -130.05 31.3654 20.7418 21.7015 21.3795 21.2134 20.6938 14.9143
 56.1542 28.3902 27.2464 16.7328 33.1763 -9.0785 7.23245 -15.195 -21.759 -63.507 31.7828 -4.2216 -11.476 -12.837 1.58556 -31.203  23.691 0.06692 -10.778 -13.638 -124.06 31.9847 20.8256 21.7141 21.4431 21.1971 20.6965 14.9143
 56.3827 29.0596 27.1731 16.5248 35.7567 -3.8032  11.581 -8.0535 -14.313 -54.551 34.2353 -1.7896 -8.1231 -10.692 7.91358  -24.25  23.033 2.31679  -4.866 -19.078 -113.49  32.263 20.9296 21.7082 21.4865 21.1776  20.702 14.9144
 56.1947 29.0323 26.9042 16.3656 37.3406 1.10865 15.3497 -1.5084 -6.5916  -45.03 36.2647 0.54671 -5.2968 -8.4795 13.5275 -17.382 22.6285 5.52137 1.44061 -21.346 -98.715 32.0879  21.043 21.6787 21.5096 21.1561  20.709 14.9144
 55.9088 28.5052 26.4503 16.2487 37.8241 5.48957 18.5462 4.22046 1.33259 -35.224 37.9738 2.83849 -3.0543 -5.9716  18.367 -10.692 22.5118 9.37677 7.92784 -19.021 -78.975 31.4195 21.1441 21.6251  21.518 21.1368  20.717 14.9144
 55.8114 27.6685 25.8399 16.1669 37.2047 9.21794 21.1956 9.01577 9.36769 -25.383 39.4769  5.1048 -1.3921 -2.9846 22.4759 -4.2056 22.7061 13.5062 14.3701 -13.279 -55.417 30.3591 21.2157 21.5551  21.514 21.1255 20.7249 14.9144
 56.0962 26.6532 25.1427 16.0923 35.5883 12.2253 23.3534 12.8639 17.4073  -15.72 40.8801 7.28311 -0.2227 0.56066 26.0094 2.10658 23.2182 17.5373 20.5621 -8.1131 -32.258 29.1331 21.2559 21.4836 21.4959 21.1268 20.7305 14.9144
 56.8293 25.5393 24.4717 15.9807 33.1782 14.5257 25.1117 15.8545 25.3356 -6.3959 42.2994 9.23201 0.62412 4.65136 29.2069 8.31064 24.0441 21.1843 26.3565 -6.7715 -14.398 27.9951 21.2747  21.423 21.4664 21.1416 20.7321 14.9144
  57.932 24.3607 23.9303 15.8065 30.2411 16.2316 26.5679 18.1392 33.0103 2.45547 43.8533 10.7704 1.38917 9.21121 32.3283 14.4718 25.1555 24.2954  31.654 -8.4374 -4.3884 27.1368 21.2833 21.3765 21.4377 21.1688 20.7312 14.9144
 59.1793 23.0742 23.5359 15.6076 27.0422 17.5166 27.7511 19.8395 40.2226 10.6772 45.6026 11.7154 2.30131 14.0833   35.55 20.5799 26.4745 26.8342 36.3436 -9.0993 -2.3156 26.6661 21.2895 21.3416 21.4244  21.208  20.732 14.9144
 60.2572 21.5627 23.2041 15.4848 23.7888 18.5507  28.579 20.9751 46.6847 18.0572 47.5191 11.9201 3.47001 19.0033 38.8777 26.5084  27.884 28.8506 40.2792 -5.5632 -7.3057 26.6166  21.303 21.3188 21.4322 21.2577 20.7376 14.9144
 60.8677 19.7035  22.815 15.5511  20.621 19.4622 28.8954 21.4724 52.0693 24.3536 49.5202 11.3039 4.87672 23.6146 42.1424 32.0432 29.2817 30.4838 43.3235 1.95152 -18.227 26.9601 21.3387 21.3108 21.4535 21.3116 20.7479 14.9144
 60.7913 17.4231 22.2771 15.8836  17.614 20.3422 28.5405 21.2292 56.0648 29.3415 51.4987 9.85704 6.43052 27.5346 45.0543  36.948 30.6157 31.9532 45.3918 11.3019 -33.191 27.6277 21.4073 21.3161 21.4763 21.3585 20.7619 14.9144
 59.8923 14.7065 21.5444 16.5147 14.7796 21.2606 27.4002 20.1881 58.4199 32.8666 53.3215 7.62017 7.99921 30.4536  47.272  41.032  31.868 33.4858 46.4485 21.7873 -48.268 28.5439 21.5062 21.3264 21.4945 21.3901 20.7807 14.9144
 58.1386 11.6135 20.6161 17.4317 12.0939  22.271 25.4435  18.394 59.0057  34.911 54.8583 4.69448 9.41729 32.2108   48.49 44.2023 33.0306 35.2213    46.5 35.1808 -57.554 29.6412 21.6231 21.3316 21.5077  21.406  20.807 14.9144
 55.6508 8.30452 19.5383 18.5738 9.54258 23.4008 22.7672 16.0151 57.8984 35.6445 56.0407 1.27406 10.5144 32.8139 48.5463 46.4817 34.0981 37.1622 45.6242  53.519 -55.894 30.8417 21.7481 21.3257 21.5151 21.4117 20.8408 14.9144
 52.7094 5.02325 18.3923 19.8442 7.14811 24.6374 19.6237  13.313  55.414 35.4158 56.8817 -2.3713 11.1794 32.4231 47.4963 47.9882 35.0536   39.18 44.0108  76.168 -42.034 32.0513 21.8775 21.3072 21.5134 21.4122 20.8778 14.9144
  49.686 2.03624 17.2667 21.1377 4.97954 25.9224 16.3956 10.5905 52.0476 34.6834 57.4399 -5.9638 11.4004 31.3048 45.6042 48.9064 35.8411 41.0499 41.9529 99.1141 -19.002 33.1603 22.0076 21.2757 21.5017 21.4078 20.9109 14.9144
 46.9412 -0.4266 16.2437 22.3512  3.1678 27.1724  13.533 8.16973 48.3656 33.9363 57.7888 -9.2771 11.2544 29.7539  43.279 49.4874 36.3447 42.4927 39.7724 117.198 8.58616 34.0398 22.1328 21.2293  21.488 21.3943 20.9327 14.9144
 44.7462 -2.1969 15.3997  23.387 1.90306 28.3054 11.4703  6.3841 44.9007 33.6197 58.0071 -12.151 10.8904 28.0563 40.9927 50.0396  36.409 43.2216 37.7324 126.488 37.0218 34.5799 22.2485 21.1659 21.4849 21.3695 20.9392 14.9144
 43.2517 -3.1647 14.7922  24.169 1.38439 29.2477   10.53 5.52858 42.0554 34.0388 58.1792 -14.471 10.5032 26.5066 39.1767 50.8604 35.9015 42.9903 35.9807 124.744 63.8216  34.752  22.353 21.0885 21.4998 21.3375 20.9287 14.9144
 42.5106 -3.2671 14.4377 24.6682  1.7455 29.9389 10.8531 5.78548 40.0395 35.2783 58.4047 -16.131 10.2913  25.388 38.1278 52.1372 34.7734 41.6469 34.5305 111.092 87.0667 34.6026 22.4477 21.0058 21.5304 21.3029 20.9012 14.9144
 42.5226 -2.4836 14.2985 24.9196 2.99373 30.3474 12.3884  7.1752 38.8774 37.2008 58.7787 -17.019 10.4351 24.8782 37.9742 53.8849 33.0824 39.1802 33.2779 86.4393 105.309 34.2059 22.5335 20.9261 21.5706 21.2675 20.8598 14.9144
 43.2347 -0.8609 14.2944 25.0127 4.99744 30.4837 14.9348 9.55844 38.4632 39.5197 59.3395  -17.05 11.0826 24.9896 38.7003 55.9542 30.9607 35.7248 32.0388  54.766 118.214 33.6596 22.6059 20.8515 21.6192 21.2327 20.8114 14.9144
  44.512 1.45253  14.331 25.0579 7.54576 30.4057  18.213  12.692   38.62  41.901 60.0602 -16.208 12.3075 25.6029 40.1873 58.1029 28.5749 31.5388 30.6025 22.9435 126.477 33.0834 22.6533 20.7813 21.6763 21.2031 20.7647 14.9144
 46.1521 4.22183 14.3243 25.1528 10.4333 30.2077 21.9369  16.294   39.14 44.0382 60.8959 -14.557 14.0897 26.5132 42.2444 60.0683 26.1067 26.9747 28.7946 -2.5879 130.783 32.5669 22.6619 20.7206 21.7347 21.1833 20.7248 14.9144
 47.9478  7.1847 14.2125 25.3649 13.5019 29.9759 25.8428 20.0612 39.7864 45.6499  61.817 -12.242 16.3619 27.4437 44.6263 61.5805  23.739  22.423 26.5119 -19.344 131.149 32.1286 22.6229 20.6809 21.7784  21.175 20.6922 14.9144
 49.7287 10.1021 13.9612 25.7317 16.6269 29.7375 29.6701 23.6601 40.2655 46.4375 62.8018 -9.4666 19.0269 28.0876 47.0385  62.347 21.6393 18.2339 23.7125 -28.506 127.287 31.7369 22.5375 20.6702 21.7926 21.1768 20.6669 14.9144
 51.3515 12.7676 13.5714 26.2556 19.6836 29.4488 33.1356 26.7548  40.228 46.1019 63.8024 -6.4709  21.904 28.1815 49.1508 62.0919 19.9417 14.6551 20.3799 -31.126 119.536 31.3458 22.4183  20.686 21.7757 21.1854 20.6507 14.9144
  52.671 14.9992 13.0861 26.8904 22.5319 29.0179 35.9497 29.0748 39.3317 44.4345 64.7066 -3.5128 24.7098 27.5764 50.6297 60.6583 18.7341 11.8114 16.5064 -25.757 108.892 30.9113 22.2797  20.719 21.7406 21.1967 20.6457 14.9144
 53.5339 16.6394 12.5896 27.5338 25.0411 28.3362 37.8721 30.4796 37.3308 41.4058  65.338 -0.8382 27.1497 26.2763 51.1817 58.0828  18.063 9.72553 12.1322  -10.77 95.9739 30.4072 22.1323 20.7624 21.7002 21.2073 20.6499 14.9144
 53.8076 17.5609 12.1942 28.0469 27.1428 27.3045 38.7819 30.9816 34.1493 37.1781 65.4935 1.34344 29.0396 24.4123 50.6112  54.572 17.9421 8.35304 7.39935 11.9046 80.3715 29.8464 21.9885 20.8148 21.6578 21.2151 20.6588 14.9144
 53.4279 17.6825 12.0097    28.3 28.8614 25.8612 38.7192  30.722 29.9039 32.0475 64.9907 2.88283 30.2932 22.1662 48.8681 50.4117 18.3545 7.60971 2.56392 36.6098 61.1349 29.2943 21.8651 20.8757 21.6122 21.2175 20.6685 14.9144
 52.4308 17.0021 12.1136 28.2115 30.2976 24.0303 37.8858 29.9424 24.8967  26.406 63.7126 3.72303 30.8035 19.6837 46.0696 45.9191 19.2474 7.40266 -2.0328 57.3147 38.1619 28.8768 21.7753 20.9401  21.568 21.2122 20.6765 14.9144
 50.9353 15.6242 12.5385 27.7623 31.5916 21.9644 36.6154 28.9668 19.5982 20.7586 61.6322 3.92168 30.4343 17.0373 42.5082 41.4635 20.5307 7.66974  -6.004  70.234 12.7163 28.7673 21.7203 21.0004 21.5344 21.1988 20.6827 14.9144
  49.089 13.7509 13.2675 26.9972 32.8933  19.921 35.3167 28.1444 14.5935 15.6995 58.8188 3.62965 29.1165 14.2664 38.6167 37.4546 22.0868 8.40011 -8.9675 73.7704 -13.672 29.1221 21.6925 21.0514 21.5151 21.1794 20.6881 14.9144
 47.0253  11.619 14.2408 26.0031 34.3551 18.1736 34.4098 27.7469 10.4923 11.8142 55.4295 3.02378 26.8995 11.4226 34.8876 34.2608 23.7834 9.61504 -10.608 67.4109 -40.401 29.9977 21.6836 21.0924 21.5033  21.156  20.695 14.9144
  44.855 9.44026 15.3746 24.8749 36.1409 16.9224 34.2751 27.8877 7.84469 9.57572 51.6901 2.25689 23.9452  8.5526   31.79 32.1223 25.5008 11.3257 -10.736 51.6784 -67.483 31.3295  21.689 21.1238 21.4886 21.1288 20.7072 14.9144
 42.6498 7.39752 16.5799 23.6956 38.4013 16.2362 35.1867 28.4897 7.06249 9.26727 47.8675 1.46315 20.5033 5.66689 29.6925 31.0984 27.1497 13.4777 -9.3351 29.5946 -93.476 32.9685  21.707 21.1439 21.4666 21.0952 20.7282 14.9144
 40.4228 5.66672 17.7756 22.5334 41.2061 16.0479 37.2316 29.3067 8.33487 10.9256 44.2249 0.78125 16.8572 2.76927 28.7878 31.0542 28.6563 15.9121 -6.5929 6.96477 -114.46 34.7399 21.7323 21.1494 21.4405 21.0526 20.7594 14.9144
 38.1727 4.42104 18.8987 21.4412 44.4992 16.2178 40.2843 30.0098 11.5858 14.3407 40.9638 0.35079 13.2629 -0.0774 29.0771  31.702 29.9527 18.4025 -2.8548 -10.648 -126.35 36.5075 21.7525 21.1415 21.4146 21.0019 20.8003 14.9144
 35.9592 3.80791 19.9118 20.4527 48.1228 16.6173  44.064 30.3124 16.5203 19.1344 38.2018 0.27346 9.94121 -2.7296 30.4361   32.71 30.9903  20.752 1.48743 -21.422 -128.16 38.1968 21.7588 21.1278 21.3895 20.9476 20.8475 14.9144
  33.933 3.92689 20.8087  19.577 51.8795   17.17 48.2225 30.0714  22.712 24.8667 36.0122 0.58174 7.09457  -5.005 32.6785  33.829 31.7531 22.8592 6.08829 -27.076  -122.2 39.7617 21.7568 21.1175 21.3642 20.8951 20.8937 14.9144
 32.3148 4.81013   21.61  18.801 55.5678 17.8451 52.3965  29.312 29.6593 31.1116 34.4787   1.239 4.87848 -6.7457 35.5543  34.945 32.2592 24.7008 10.6526 -29.163 -110.94 41.1539 21.7613 21.1133 21.3408 20.8497 20.9305 14.9144
 31.3286 6.39806 22.3371 18.1096  58.976 18.6249 56.2147 28.1667 36.8053 37.4808 33.7019 2.16148 3.35974 -7.8561 38.7211 36.0283 32.5438 26.2589 14.8837 -26.662 -94.561 42.3253 21.7789  21.111 21.3273 20.8168 20.9534 14.9144
 31.1116 8.56131 22.9789 17.5134 61.8725 19.4721 59.3024 26.7894 43.5599  43.616 33.7604 3.26365  2.5157 -8.3093 41.7514 37.0606 32.6373 27.4743 18.4766 -17.994 -72.187  43.249 21.8021 21.1069 21.3298 20.8005 20.9624 14.9144
 31.6693 11.1647 23.4916 17.0525 64.0351 20.3157 61.3264 25.3127  49.355 49.1943 34.6795 4.48464 2.26803 -8.1429 44.1875 38.0168   32.56 28.2744  21.183 -4.5123 -44.943 43.9308 21.8233 21.1044  21.344 20.8022 20.9604 14.9144
 32.9015 14.0902 23.8367 16.7638 65.3021 21.0533 62.0573 23.8288 53.7119 53.9297 36.4218 5.76499  2.5195 -7.4176  45.618 38.8599 32.3409 28.6407 22.8833 9.21828  -17.18 44.3837 21.8483 21.1095 21.3594 20.8191 20.9512 14.9144
 34.6414 17.1939   24.02 16.6422 65.6033 21.5691 61.3994  22.369 56.2735 57.5528 38.8981 7.01108 3.16416 -6.1686 45.7395 39.5161 32.0238 28.6433 23.5903 18.9751  5.8929 44.5809 21.8923  21.124 21.3699 20.8419 20.9376 14.9144
 36.6596 20.2689 24.0998 16.6285 64.9607 21.7776 59.3709 20.9127 56.7924 59.8124 41.9886 8.09051 4.09311 -4.4481 44.3762 39.8865 31.6364 28.4071  23.384 24.2021 21.3238 44.4497 21.9618 21.1432   21.38 20.8604  20.924 14.9144
 38.6716 23.0701 24.1599 16.6349 63.4806 21.6703 56.0713 19.4383 55.1226 60.5224 45.5373 8.87205 5.23184 -2.4154 41.4689 39.9103 31.1703 28.0535  22.356 27.5602 28.7001 43.9465 22.0491 21.1618 21.3975  20.871 20.9185 14.9144
 40.4109 25.3729  24.271 16.5778 61.3339 21.3129 51.6606 17.9657 51.2444 59.5995 49.3287 9.26807 6.54677 -0.3486 37.0584 39.5936 30.5863 27.6513  20.615 31.9883 28.7086 43.1283 22.1447 21.1814 21.4236  20.877 20.9294 14.9144
 41.7461 27.0302  24.485 16.3833 58.7166 20.7933 46.3372 16.5482 45.2782 57.0463 53.1198 9.24446 7.97067 1.43007 31.2648 38.9611 29.8314  27.179 18.3115 38.6434 22.3689 42.1216 22.2439 21.2092 21.4517 20.8828 20.9565 14.9144
 42.7319 28.0208 24.8656 15.9659 55.8195  20.194 40.3149  15.253 37.4561 52.9192 56.7141 8.82552  9.3345 2.66628   24.27 38.0117 28.8669 26.5267 15.6387 47.3681  11.377 41.0288 22.3402   21.25 21.4751 20.8912  20.992 14.9144
  43.532 28.4464 25.4957 15.2349 52.8157 19.6207 33.8137 14.1788 28.0849 47.3396 59.9804 8.10435 10.4062 3.28525 16.3104 36.7535 27.6863 25.5538 12.8129 58.6862 -0.9221 39.8873 22.4197 21.2983 21.4949 20.9052 21.0284 14.9144
 44.2824 28.4681 26.4242 14.1562 49.8361 19.2289 27.0559 13.4797 17.5145 40.5281 62.8151 7.23788 11.0105 3.44575 7.66074  35.266 26.3113 24.1671  10.046 74.2341 -10.021 38.6993 22.4658  21.343 21.5174 20.9297 21.0621 14.9144
 45.0194 28.2525  27.616 12.7966 46.9309 19.1997 20.2499 13.3419 6.09094 32.7948 65.1411 6.41343 11.1193 3.45704 -1.3991  33.704  24.784 22.3672 7.51519 94.7005 -12.938 37.4733 22.4701 21.3777 21.5427 20.9677 21.0894 14.9144
 45.7055 27.9469 28.9684 11.2917 44.0564  19.689 13.5659 13.9254 -5.8934  24.477 66.9367 5.79129 10.8492 3.59904 -10.618 32.2509  23.172 20.2535 5.34376 118.188 -9.9201 36.2497 22.4402  21.404   21.56 21.0141 21.1022 14.9144
 46.2852 27.6444 30.3652 9.77959  41.119 20.7957 7.13131 15.3184 -18.215 15.8767 68.2383 5.44451 10.3962 3.99019 -19.792 31.0702 21.5702 18.0091  3.5973 141.305 -2.8687 35.1062 22.3934 21.4249 21.5585 21.0574 21.0917 14.9144
 46.6966 27.3453  31.702 8.37248 38.0514 22.5637  1.0532 17.5373 -30.693 7.24446 69.1172  5.3375   9.968 4.59024 -28.762  30.296  20.077   15.87  2.2807 161.631 7.16511  34.117 22.3424 21.4377 21.5388 21.0864 21.0556 14.9144
 46.8411 26.9541 32.8695 7.17738 34.8451 24.9968 -4.5623 20.5471 -43.153 -1.2031 69.6416 5.37249 9.72778 5.29679 -37.409 30.0538  18.768 14.0779 1.34213 178.556  20.177 33.3067 22.2883 21.4366 21.5097 21.0963 21.0005 14.9144
 46.5835 26.3117 33.7471 6.31295 31.5395 28.0492  -9.606  24.264 -55.413  -9.278 69.8423 5.45303 9.75529 6.01476 -45.665 30.4462 17.6937 12.8261 0.69193  192.23 35.8499 32.6572 22.2292 21.4221 21.4775 21.0878 20.9373 14.9144
 45.8224 25.2562 34.2365 5.88389 28.2281 31.5937 -13.968 28.5447 -67.271 -16.838 69.7086 5.51616 10.0175 6.65938 -53.494 31.4864  16.903 12.2178 0.23151 202.422 52.6981 32.1321 22.1696 21.4013 21.4419 21.0635 20.8752 14.9144
 44.5675 23.6791 34.2977  5.9366 25.0739 35.4038 -17.557 33.1936 -78.492 -23.789 69.2125 5.55077 10.3544 7.16516 -60.864 33.0581  16.459 12.2511 -0.1212 208.434 68.3233 31.6785 22.1193 21.3799 21.4012 21.0267   20.82 14.9144
 42.9402 21.5451 33.9576 6.43767 22.2884 39.1752 -20.324 37.9889 -88.809 -30.059 68.3415 5.59585 10.5248 7.52417 -67.722 34.9446 16.4109 12.8053 -0.4375  210.06 80.6717 31.2348 22.0877  21.357 21.3584 20.9813  20.775 14.9144
 41.1043 18.9152 33.2915 7.29146 20.0762 42.5862 -22.279 42.7112 -97.934 -35.554 67.1158 5.71246 10.2991 7.79368 -73.993  36.898 16.7562  13.646 -0.7913 207.906 88.7271 30.7522 22.0761 21.3308 21.3194 20.9327 20.7426 14.9144
 39.1859 15.9617 32.3919 8.38196 18.5905 45.3784 -23.455 47.1779 -105.58 -40.137 65.5732 5.95517 9.53571 8.03904 -79.579 38.7146 17.4414 14.5059 -1.2229 202.559 91.9437 30.2073 22.0786 21.3049 21.2857 20.8893 20.7232 14.9144
 37.2497 12.9141 31.3441 9.60546 17.9274  47.421 -23.851 51.2806 -111.46 -43.611 63.7441 6.35388 8.21323 8.27534 -84.348 40.2849 18.3969  15.217 -1.6714 193.909 89.6709  29.599 22.0846 21.2881 21.2526 20.8605 20.7125 14.9144
 35.3373 9.97123 30.2187 10.8795 18.1342 48.7271  -23.41 54.9984 -115.31 -45.744 61.6322 6.90777 6.43395 8.48546 -88.134 41.5943 19.5719 15.7815 -1.9522 181.511 81.4703 28.9455 22.0799 21.2872 21.2146 20.8535 20.7037 14.9144
 33.4861 7.25098 29.0627 12.1467 19.1923 49.4304 -22.066  58.363 -116.94 -46.308 59.2046  7.5807 4.39768 8.66073 -90.754 42.6931  20.929 16.3208 -1.8237 165.761 68.1301 28.2846 22.0472 21.3017 21.1747 20.8705 20.6927 14.9144
 31.6939 4.79663 27.8976 13.3765 20.9943 49.7347  -19.81 61.3986 -116.27 -45.135 56.4272 8.29466 2.33417 8.77413 -92.034   43.67  22.414 16.9763 -1.0904 148.171 51.7335 27.6669 21.9696 21.3257 21.1423   20.91 20.6805 14.9144
 29.9042 2.61613 26.7425 14.5462 23.3648  49.846 -16.714 64.0767 -113.38 -42.164 53.3237 8.94182 0.41912 8.74053  -91.85 44.6334 23.9445 17.8564 0.35212 130.109 34.2151 27.1307 21.8412 21.3551 21.1209 20.9672 20.6704 14.9144
 28.0776 0.73196 25.6518  15.607  26.131 49.9084 -12.899 66.3113  -108.5 -37.483 50.0066 9.42196 -1.2586 8.46646 -90.164 45.6781  25.428 19.0398  2.5491 111.493 15.9481 26.6602  21.674 21.3906 21.1039 21.0341 20.6638 14.9144
 26.2722 -0.7874 24.7258 16.4746 29.1787 49.9703 -8.4896 67.9815 -101.92 -31.339 46.6699 9.67928 -2.6442 7.94905 -87.031  46.842 26.7904 20.5832 5.52246 90.9822  -4.108  26.175 21.4919 21.4338 21.0816 21.0998  20.661 14.9144
 24.6421 -1.8419 24.0699 17.0657 32.4431 49.9812 -3.6088 68.9573 -93.958  -24.09 43.5503 9.70295 -3.6624 7.29125 -82.592 48.0837 27.9802 22.4941 9.24769 67.8174 -26.498 25.5759 21.3187 21.4825 21.0517 21.1531 20.6623 14.9144
 23.3743 -2.3399 23.7357 17.3479 35.8569 49.8122 1.58909 69.1189 -84.976  -16.14 40.8742 9.50345 -4.2385  6.6136 -77.065 49.2822 28.9529 24.6936 13.6008  43.036 -49.971 24.7973  21.171 21.5321 21.0186 21.1859 20.6674 14.9144
 22.6202 -2.2442 23.6964 17.3546 39.3196 49.3045 6.89347  68.392 -75.309 -7.9039 38.8053 9.09014 -4.3347 5.99852 -70.742 50.2602 29.6796 27.0442 18.3575 18.3648 -72.583 23.8146 21.0623 21.5801 20.9831  21.194 20.6736 14.9144
 22.4399 -1.6073 23.8689  17.163 42.7087 48.3342 12.0727 66.8019 -65.257 0.22691 37.3909   8.447 -3.9539 5.51886  -63.95 50.8465  30.175 29.4298 23.2666 -5.6704 -93.663 22.6224 21.0071 21.6263 20.9379 21.1775 20.6765 14.9144
 22.7915 -0.5493 24.1523 16.8638 45.8999 46.8606 16.9339 64.4912 -55.054 7.92614 36.5397 7.53266 -3.1373 5.23822 -56.993 50.9412 30.5083 31.8127 28.1386 -29.863 -113.99 21.2272 21.0168 21.6685 20.8776 21.1396 20.6732 14.9144
 23.5758 0.79305  24.452 16.5478  48.768  44.942 21.3481 61.6749 -44.885 14.9742 36.0591 6.32276 -1.9734 5.16722 -50.103 50.5227 30.7741 34.2263 32.8745 -53.905 -133.37 19.6522 21.0922 21.6985 20.8098 21.0858 20.6642 14.9144
