FP1     FP2     F3      F4      C3      C4      P3      P4      O1      O2      F7      F8      T7      T8      P7      P8      Fz      Cz      Pz      A1      A2      EKG     ATM     EO1     EO2     EM1     EM2     PHO    
 103.425  113.06 -11.254 35.0871 36.4866 -0.0334 56.0857 50.1085 29.2881 50.3231 138.085 78.5408 219.349 156.693  101.09 66.8439 -12.548 61.1295 71.9051 16.4133 -52.599  -14.42 23.7566  21.207 21.9833 21.3088 21.5597 14.9145
 108.382 117.815 -11.496 35.6029 40.4075 5.78916 63.7393 58.2394 19.0969 45.3579 140.288 85.8635 210.528 157.458 86.6888 61.4992  -15.74 66.2442  85.668  17.001  -95.34 -12.956  23.708 21.1987 22.0061 21.2965 21.5157 14.9145
 112.447 121.748 -11.933    36.3 44.0427 11.3508  70.943 65.6729  8.5829 39.1469 140.832 92.3146 200.337 156.987  72.118 55.6951 -18.314 71.1856 98.1183 17.3333 -127.52 -11.284 23.6515 21.1796 22.0372 21.2739  21.475 14.9145
 115.577 124.919 -12.636 37.2719 47.4933 16.7203 77.9339 72.6651 -1.6272 32.2967 139.681  97.924 189.231 155.664  57.826 49.9168 -20.344 76.1412  109.54 18.0083 -146.96 -9.6119 23.5801 21.1497 22.0777 21.2383 21.4409 14.9145
  117.75 127.349 -13.631 38.5659 50.7909 21.9296 84.8538 79.4227 -11.041 25.3526 136.882 102.706 177.588 153.907 44.1077 44.5581 -21.952 81.2888 120.184 21.3293 -152.47 -8.1068 23.4947 21.1124 22.1192 21.1901 21.4144 14.9145
 118.984 129.013 -14.893 40.1615 53.9317 26.9818  91.776 86.0969 -19.275 18.7753   132.6 106.636 165.743  152.05 31.1513 39.8764 -23.278 86.7539 130.257 27.6609 -144.28 -6.8654 23.4046 21.0725 22.1512  21.134 21.3959 14.9145
 119.315 129.865 -16.356  41.978 56.9105 31.8809 98.7289 92.7941 -26.043 12.9566 127.089 109.665 154.015 150.163 19.0919 36.0197 -24.473 92.5745 139.915 34.0352 -124.35   -5.89  23.318 21.0341 22.1716 21.0781 21.3859 14.9145
 118.778 129.869 -17.933 43.9049 59.7575 36.6652 105.716 99.5968 -31.151 8.24055  120.64 111.789 142.668 148.089 8.04749 33.0812 -25.698 98.6966 149.264 36.7754 -95.675 -5.1607 23.2356 20.9997 22.1852 21.0322  21.384 14.9145
 117.401 129.012 -19.535 45.8289 62.5501 41.4018 112.725 106.568 -34.475  4.9122 113.529  113.08  131.87 145.641  -1.865 31.1095 -27.107 104.996 158.372  34.682 -61.431 -4.7234 23.1572 20.9721 22.1948 21.0047  21.388 14.9145
 115.221  127.29 -21.069 47.6449 65.3923 46.1476 119.722 113.742 -35.944 3.16069 105.988 113.625 121.708 142.673 -10.528 30.0986 -28.823 111.302 167.281 29.7955 -24.958 -4.6556 23.0865 20.9558 22.1962 20.9988 21.3957 14.9145
  112.28 124.703 -22.439 49.2554 68.3835   50.91 126.663 121.116 -35.545 3.04405 98.2303 113.451 112.233 139.044 -17.832 29.9956 -30.927 117.436 176.008  25.694 9.56264 -4.9761 23.0303 20.9528 22.1829 21.0101 21.4063 14.9145
 108.623 121.266 -23.559 50.5764 71.5965 55.6332 133.521 128.641 -33.354  4.4798 90.4666 112.511 103.477 134.651 -23.684 30.7081 -33.459 123.249 184.537 24.4162 37.1598 -5.6087  22.995 20.9594  22.155 21.0297 21.4198 14.9145
  104.32 117.053 -24.371 51.5591 75.0709 60.2201 140.291 136.235 -29.542 7.26197 82.8929 110.745 95.4828 129.513 -28.019  32.097 -36.395 128.656 192.806 25.0081 53.8545 -6.4038 22.9822 20.9684 22.1196 21.0498 21.4355 14.9145
 99.4959 112.229 -24.854 52.2007 78.8175 64.5856 146.986 143.792 -24.356 11.0954 75.6556  108.15 88.3105 123.847  -30.82 33.9767 -39.618 133.638 200.718 25.6947 58.6129 -7.2178 22.9898 20.9757 22.0841 21.0659  21.451 14.9145
 94.3336 107.014 -25.009 52.5263 82.8171 68.7088 153.616 151.199 -18.097 15.6374 68.8288 104.786 81.9614 118.027 -32.134  36.137 -42.926 138.209 208.169 26.7759 53.7445 -8.0075 23.0149 20.9826 22.0505 21.0753 21.4623 14.9145
 89.0331 101.619 -24.859 52.5716 87.0179 72.6281 160.161 158.346 -11.092 20.5388 62.4169 100.731 76.3211 112.412 -32.095 38.3756 -46.097 142.408 215.067 30.2891 43.7859  -8.841 23.0539 20.9917 22.0177 21.0749 21.4653 14.9145
 83.7599 96.1868 -24.436 52.3744 91.3338 76.3928  166.57 165.151 -3.6653 25.4837 56.3803 96.0789 71.2091 107.251  -30.93 40.5194 -48.948  146.29 221.335 36.8906 33.0072 -9.8351 23.1031 21.0023 21.9883 21.0618 21.4579 14.9145
  78.614  90.792 -23.772 51.9667 95.6493 80.0524 172.762 171.579 3.89637 30.2351 50.6656 90.9696 66.4973 102.719 -28.918 42.4564 -51.352  149.92 226.928 44.3163 23.5252 -11.124 23.1567 21.0111 21.9687 21.0365  21.441 14.9145
 73.6309 85.4631 -22.893  51.378 99.8234 83.6805  178.65 177.658 11.3789 34.6831 45.2164 85.6223 62.1898 98.8994 -26.327  44.191 -53.235 153.349 231.863 49.7194 15.9363 -12.859 23.2086 21.0154 21.9614 21.0034 21.4178 14.9144
 68.8092 80.1968 -21.842 50.6569 103.689 87.3673 184.141 183.469 18.6555 38.8519 39.9697 80.2991 58.3799 95.7031 -23.377 45.8525 -54.585 156.593 236.224  52.928 11.0878 -15.176 23.2585 21.0146 21.9607 20.9687 21.3913 14.9144
 64.1488   74.97 -20.694 49.8782 107.075 91.1895 189.141 189.101 25.6587 42.8257 34.8544 75.2136 55.1315 92.8558  -20.25 47.6221 -55.442 159.628 240.129 56.3721 10.4577 -18.136 23.3141  21.008 21.9592 20.9371 21.3641 14.9144
 59.6568 69.7467 -19.538 49.1231 109.844 95.1884 193.558 194.634 32.3305 46.6589 29.7951 70.4653 52.3906 90.0128 -17.093 49.6465 -55.882  162.42 243.684 61.5036 14.5193 -21.691 23.3858 20.9948 21.9576 20.9094 21.3393 14.9144
 55.3082 64.4909 -18.456 48.4581 111.918 99.3516 197.314  200.11 38.6058 50.3598 24.7233 66.0556 49.9896 86.9527 -14.011 51.9978 -55.997 164.922 246.934 66.4073 21.8702 -25.611  23.475 20.9752 21.9635 20.8832 21.3184 14.9144
 51.0262 59.2009 -17.501 47.9165  113.28 103.605 200.356 205.516 44.4342 53.9212 19.5872  61.958 47.7444 83.6604 -11.046  54.669 -55.864 167.084 249.858 68.0107 31.1497 -29.427 23.5698 20.9511 21.9822 20.8563 21.2992 14.9144
 46.7197 53.9241  -16.68 47.4894 113.996 107.816 202.683 210.763 49.8025 57.3166  14.344 58.1665 45.5498 80.2234 -8.1777  57.558 -55.533 168.872 252.403 65.8229 43.2158 -32.453  23.654 20.9253 22.0099 20.8293 21.2783 14.9144
 42.3298 48.7216 -15.961 47.1365 114.204 111.819  204.35  215.67 54.7284 60.4576 8.96018 54.6814  43.369 76.7073 -5.3371 60.4482 -55.014 170.291 254.497 62.0298 60.3766 -33.949 23.7157 20.9002 22.0382 20.8037 21.2563 14.9144
 37.8322  43.616 -15.294 46.8097 114.089 115.457 205.443 219.992 59.2289  63.181 3.44892  51.459 41.1662 73.1208 -2.4439 63.0453 -54.291  171.38 256.031 57.8079 83.3565 -33.362 23.7476 20.8783 22.0629 20.7801 21.2386 14.9145
 33.2164 38.5761 -14.641 46.4717 113.825 118.613 206.037 223.449 63.2904 65.2933 -2.0899 48.3917 38.8926 69.4312 0.54677 65.0534 -53.347 172.177 256.808 50.9809 109.683 -30.525 23.7408 20.8635 22.0847 20.7608 21.2309 14.9144
 28.4657 33.5413 -13.989 46.1007 113.527 121.212  206.17  225.77 66.8672 66.6381 -7.4917 45.3282 36.4995 65.5598 3.60991 66.2329  -52.18 172.687 256.569    38.4 135.182 -25.762 23.6867 20.8612 22.1035 20.7518 21.2346 14.9145
 23.5515 28.4442 -13.323 45.6701 113.255 123.212 205.867 226.752 69.9227 67.1625 -12.598 42.0926 33.9323 61.3836 6.67087 66.4453 -50.821 172.913  255.09  19.863 156.545 -19.822 23.5862 20.8774 22.1134 20.7598 21.2461 14.9145
 18.4507   23.23 -12.598 45.1276 113.048 124.622 205.182 226.334 72.4852 66.9659  -17.32 38.5229 31.1602 56.8016 9.65872 65.7063 -49.309 172.907 252.293 -1.5886 172.198 -13.679 23.4556 20.9132 22.1071 20.7848 21.2585 14.9145
 13.1589 17.8788 -11.762 44.4205 112.916   125.5 204.196 224.601 74.6579  66.288 -21.664  34.531 28.2113 51.8186 12.5286 64.1933 -47.674 172.769 248.252 -23.094 181.012 -8.2535 23.3214 20.9614 22.0846 20.8191 21.2628 14.9145
 7.69723 12.4286 -10.802 43.5525 112.824 125.921 202.987 221.733 76.5786 65.4304 -25.723 30.1482 25.1485 46.5643 15.2588 62.1721 -45.939 172.605 243.139 -44.003 181.395 -4.1633 23.2036  21.011  22.057  20.853 21.2525 14.9145
 2.13535 7.00693   -9.78 42.6073 112.733 125.971 201.642 217.948 78.4027 64.6868 -29.597 25.5472 22.0396 41.2589  17.876 59.9146 -44.104 172.508 237.159 -63.696 172.676 -1.6428 23.1079  21.055 22.0381  20.881 21.2254 14.9145
 -3.3898 1.82309 -8.8088 41.7098 112.654  125.76 200.277 213.502 80.3317 64.3322 -33.321 21.0046 18.9777  36.175 20.4912 57.6766 -42.141 172.544 230.533 -79.403 156.811 -0.6227 23.0354 21.0923 22.0325  20.902 21.1823 14.9145
 -8.6884  -2.891 -7.9913 40.9648 112.652 125.421 199.045 208.686 82.6173  64.615 -36.857 16.8044 16.0863  31.601 23.2817 55.7028 -40.033 172.704 223.483 -88.191 137.165 -0.8248 22.9936 21.1253 22.0342 20.9153 21.1255 14.9145
 -13.558 -6.9423 -7.3718  40.413 112.836 125.089 198.098 203.816 85.5222  65.744  -40.12 13.1735 13.4704 27.8357 26.4465 54.2197 -37.814 172.884 216.208 -90.303 114.861 -1.8465 22.9927 21.1548 22.0383 20.9207 21.0575 14.9145
 -17.837 -10.212 -6.9217 40.0271 113.358 124.937 197.572 199.252 89.2921 67.9204 -43.017 10.3001 11.1995 25.1857   30.19 53.4383  -35.57 172.917 208.904 -88.859 87.2431 -3.2533 23.0319 21.1779 22.0492 20.9201 20.9843 14.9145
 -21.451  -12.68 -6.5782 39.7509 114.367 125.185 197.557   195.4 94.1177 71.3696 -45.496 8.36137 9.36105 23.8561 34.6839 53.5691  -33.43 172.648 201.762 -86.041 50.9882 -4.6695 23.0943 21.1916 22.0735 20.9188 20.9149 14.9145
 -24.449 -14.454 -6.3031 39.5479 115.943  126.06 198.069 192.629 100.062 76.2977 -47.582 7.48532 8.08387 23.8039 39.9814 54.7945 -31.572  171.99 194.975 -80.833 6.51547 -5.8384 23.1589  21.199 22.1088  20.923 20.8571 14.9145
 -27.003 -15.782 -6.0954 39.4088 118.067 127.704  199.06 191.124  107.01 82.7851  -49.34  7.6974 7.48089 24.7701 45.9779 57.1719 -30.205 170.952   188.7 -71.434 -41.237 -6.6318 23.2149 21.2062 22.1416 20.9354 20.8141 14.9145
  -29.42 -17.054 -5.9651 39.3334 120.658 130.097  200.41 190.791 114.671 90.6879 -50.843 8.90318 7.57299 26.4057 52.4386 60.5314 -29.546  169.58 183.007 -58.998 -86.182 -7.0331 23.2636 21.2157   22.16 20.9545 20.7864 14.9145
 -32.121  -18.79 -5.9157 39.3228 123.575  133.05 201.896 191.244 122.599 99.5951 -52.184 10.8894 8.20788 28.2859 59.0107 64.4478 -29.825 167.844 177.789 -47.706 -124.45 -7.1155 23.3049 21.2221 22.1628 20.9765 20.7744 14.9145
 -35.611 -21.591 -5.9392 39.3757 126.574 136.218 203.138 191.864 130.208 108.844 -53.515 13.3407  8.9615  29.895 65.1933 68.2659 -31.276 165.543 172.707 -41.023 -154.46 -6.9893 23.3291 21.2182 22.1573 20.9977 20.7792 14.9145
  -40.43 -26.069 -5.9935 39.4629 129.266 139.131 203.588 191.879 136.797 117.568  -55.03 15.8552 9.10425  30.638 70.3069 71.1433 -34.078 162.317 167.211 -38.774 -175.49 -6.7254 23.3262 21.2023 22.1491 21.0158 20.8008 14.9145
 -47.104 -32.811 -5.9626 39.4812 131.128 141.232 202.588 190.486 141.585 124.765 -56.933 17.9383 7.68049 29.8104 73.4965  72.126 -38.298  157.73 160.647 -38.501 -187.34 -6.3237 23.2962 21.1787 22.1368 21.0287 20.8343 14.9145
 -56.073  -42.36 -5.6211 39.2127 131.588  141.92 199.442  186.95 143.765  129.39 -59.427 18.9894 3.64248 26.5936 73.7818 70.2492 -43.834 151.388  152.38 -39.137 -190.84 -5.7429 23.2449 21.1513 22.1163 21.0339   20.87 14.9145
 -67.634 -55.191 -4.6326 38.3228 130.083 140.559 193.453 180.642 142.533 130.431 -62.693 18.2977 -4.0511 20.0644 70.1362 64.6317 -50.379 143.024 141.825 -42.039 -187.98 -4.9401 23.1719  21.119 22.0885 21.0305 20.8999 14.9145
 -81.926 -71.637 -2.6136 36.4243 126.062 136.424  183.92 171.022 137.111  126.97 -66.892 15.0658 -16.419 9.12752 61.5766 54.5623 -57.408 132.525 128.392 -48.023 -181.04 -3.9054 23.0659 21.0793 22.0595 21.0209 20.9221 14.9145
 -98.877 -91.769 0.74447 33.1957 118.983  128.67 170.161   157.6 126.821 118.253 -72.227 8.45227 -34.419 -7.4044 47.2973 39.5843  -64.15 119.908 111.439 -54.604 -171.41 -2.6923 22.9138 21.0345 22.0329 21.0111  20.938 14.9145
  -118.1 -115.22 5.55882 28.4921 108.342 116.365   151.6 139.948 111.196 103.779 -78.989 -2.3646  -58.76 -30.423 26.8474 19.5733 -69.557  105.32 90.3119 -57.255 -159.57 -1.4091 22.7108 20.9932 22.0045 21.0054 20.9463 14.9145
 -138.75 -141.03 11.6988 22.4016 93.7113 98.6067 127.874 117.757 90.0682 83.3928 -87.542 -18.065 -89.602 -60.164 0.30283 -5.1565 -72.311 89.0488 64.4467 -53.179 -145.75 -0.1627 22.4626 20.9643 21.9685 21.0043 20.9426 14.9145
 -159.45 -167.49 18.7931 15.2466 74.8136 74.7512 98.9531 90.9792 63.6704 57.3867  -98.36 -39.035 -126.35 -96.052  -31.57 -33.677 -70.919 71.5293 33.5265 -43.653 -130.85 0.99874 22.1795 20.9488 21.9267 21.0058 20.9249 14.9145
 -178.39 -192.19 26.2714 7.55677 51.6319  44.721 65.2973 60.0563 32.7998 26.6712 -112.08 -65.215 -167.56 -136.57 -67.147 -64.247 -63.919 53.3767  -2.302 -32.802 -116.35 2.09926  21.872 20.9416 21.8868 21.0073 20.8965 14.9145
 -193.51 -212.26 33.4035 0.03275 24.5822 9.37113 28.0791 26.1753 -0.9256 -7.0206 -129.39 -95.931 -210.77 -179.09 -103.79 -94.186 -50.193 35.4653 -42.149 -23.965 -103.18 3.21206 21.5539 20.9387 21.8544 21.0081 20.8621 14.9145
 -202.82 -224.72 39.3498 -6.5098 -5.2754   -29.2 -10.587 -8.5568 -34.853 -41.006 -150.71  -129.7 -252.49 -219.77 -137.83 -119.96 -29.347 19.0427  -84.12 -17.023 -91.023 4.44026 21.2457 20.9406 21.8298 21.0084  20.826 14.9145
 -204.83 -227.19  43.258 -11.237 -36.094 -67.598 -47.619 -41.168 -65.344 -71.768 -175.74 -164.11  -288.5 -253.89 -164.79 -137.56 -2.0577 5.74692 -125.27  -9.365   -78.8 5.87978 20.9717 20.9487 21.8113 21.0058 20.7928 14.9145
  -198.9 -218.54 44.3962 -13.418 -65.318 -101.48 -79.315 -68.183 -88.204 -95.379 -203.09 -195.93  -314.4 -276.63 -180.04 -143.07 29.7534 -2.6364 -161.94 0.59796 -66.099  7.5504 20.7538 20.9608 21.8008  20.994 20.7681 14.9145
  -185.6  -199.4 42.2939 -12.555 -89.992 -126.34    -102 -86.258 -99.385 -108.13 -229.85 -221.24 -326.16 -283.96 -179.67  -133.5   63.01 -4.7105 -190.39 11.6009 -53.712 9.36965 20.6051 20.9725 21.8033 20.9678 20.7554 14.9145
 -166.61 -172.09 36.8658 -8.4953 -107.23 -138.48 -112.78 -92.914 -95.745 -107.21 -251.57 -235.84 -320.56 -273.16 -161.19 -107.51 93.8834 -0.1028 -207.59 21.4872 -42.524 11.2055 20.5336 20.9821 21.8196 20.9277  20.752 14.9145
 -144.27  -140.1 28.4676  -1.498 -114.75 -135.95 -110.19 -87.143 -75.747 -91.337 -263.16 -236.03  -295.8 -243.34 -124.27 -66.003 118.414 10.0983 -211.91  30.123  -32.28 12.9311 20.5461 20.9919 21.8418 20.8787 20.7501 14.9145
 -121.13 -107.43 17.8741 7.75606  -111.5 -119.03 -94.757 -69.791  -40.06 -61.233 -260.51 -219.87 -252.17 -195.91 -71.166 -12.288 133.221 23.3072  -203.6 39.3127 -21.783 14.4436 20.6472 21.0048 21.8581 20.8264 20.7419 14.9145
 -99.731  -78.11  6.2103 18.2144 -98.128 -90.336 -69.215  -43.67 8.06909  -19.86 -242.07 -188.14  -192.7 -135.02 -6.9842 48.0169 136.185 35.8417 -184.96 49.5961 -10.576 15.6878 20.8323 21.0191 21.8624 20.7752 20.7239 14.9145
 -82.593 -55.862 -5.1777 28.5805 -77.125 -54.548 -38.339 -13.339 62.8754 27.7012 -209.58 -144.72 -123.55 -67.534 60.5639  107.47 126.948 43.6803 -160.22 58.3432 0.37617 16.6632 21.0758 21.0302 21.8559 20.7301 20.6979 14.9145
 -72.146 -43.789 -14.957 37.5472 -52.527 -17.565   -8.23 15.5773 116.787 74.9343 -167.92 -95.976  -53.56 -2.3672 122.194 157.832 107.062  43.401 -134.78 62.2077 10.4714    17.4 21.3302 21.0378 21.8405 20.6977 20.6681 14.9145
 -70.277 -43.724 -22.104 44.0924 -29.116 14.6865 14.9239 37.4957 161.851 115.112 -123.84 -49.207 7.28917 51.2278 168.838 191.673 79.6698 33.0713 -114.17 60.7921 20.9269 17.9492 21.5441 21.0487 21.8133 20.6844 20.6366 14.9145
 -77.558 -55.485 -26.126 47.7104 -11.319 37.5069 26.3031 48.1291 191.497 142.715 -84.114 -10.829 50.1855 85.6686 193.713 204.051 48.8151 12.7936 -102.72  56.577 33.3037 18.3757 21.6807 21.0713 21.7711 20.6918  20.605 14.9145
 -92.794 -76.714 -27.103 48.4653  -2.225 48.2155 23.5009 45.3647 201.897 154.454 -53.843 14.9896 69.4133 96.5387  193.74 193.562  18.594 -15.347 -102.66 51.1871 46.6826 18.7206 21.7232  21.108 21.7172 20.7136 20.5776 14.9145
 -113.33 -103.64 -25.559   46.86 -3.0793 46.3032 6.74626 29.4374 192.423 149.587 -35.677 26.7105 63.3461 83.1944 169.833 162.363 -7.5995 -47.906 -113.99 43.1179  57.489 18.9829 21.6683 21.1556 21.6589 20.7395 20.5626 14.9145
 -135.89 -132.26 -22.223 43.5986 -13.371 33.0511 -21.643  2.4291 165.175 129.534  -29.88 25.0536 34.2914 48.5722 126.173 115.264 -27.509 -80.967 -134.97 30.0891 62.9229 19.1506 21.5232 21.2096  21.599 20.7617  20.567 14.9145
  -157.5 -159.24 -17.782 39.3398 -31.332 10.8707 -58.211 -32.576 123.965 97.0658 -34.973 12.2171 -12.534 -1.7338 68.8415 58.3283 -40.092 -110.99 -162.88 12.5938 63.8055 19.2342 21.3108 21.2671 21.5336 20.7767 20.5925 14.9145
 -175.93 -182.28 -12.733 34.5493 -54.559 -17.341 -99.283 -72.276 73.2703 55.4731 -48.491 -8.9195 -70.408 -60.899 4.38466 -2.4036 -45.343  -135.4 -194.79 -6.2937  63.105 19.2488 21.0679 21.3248 21.4593 20.7829 20.6347 14.9145
 -189.82 -199.98 -7.4064 29.5214  -80.52 -48.669 -141.57 -113.65 17.5044 8.00732  -67.61 -35.372 -132.46 -122.21 -61.186 -61.744 -44.001 -152.78 -228.03 -24.338 62.1471 19.1628 20.8304 21.3773 21.3822 20.7796 20.6854 14.9145
 -198.52  -211.7 -2.0988 24.5218  -106.9 -80.458 -182.43 -154.14 -39.358 -42.324 -89.592 -64.372 -192.67  -179.9 -122.88 -115.69 -37.277 -162.86 -260.44 -41.684 59.6151  18.889 20.6147 21.4183 21.3173 20.7682  20.736 14.9145
 -201.93 -217.28 2.84139 19.8816 -131.73 -110.43 -219.85 -191.64 -93.858 -92.697 -112.01 -93.479 -246.29 -229.46 -176.79 -161.38 -26.633 -166.25 -290.28 -58.317 54.5007 18.3483 20.4167 21.4463 21.2782  20.752 20.7798 14.9145
 -200.28 -216.99 7.06146  15.946 -153.38 -136.68 -252.22 -224.36 -142.96 -140.33 -132.81 -120.57 -289.77 -267.79 -219.98 -196.88 -13.577 -164.05 -316.15 -71.845 48.2893 17.5501 20.2295 21.4663 21.2659  20.735 20.8127 14.9145
 -194.01 -211.31 10.3105 12.9654 -170.49 -157.76 -278.21 -250.76 -184.06 -182.54 -150.27 -143.84 -320.53 -293.12 -250.34    -221 0.49942 -157.56  -336.9 -79.543 42.7382 16.6093 20.0583 21.4838 21.2707 20.7168 20.8334 14.9145
 -183.73 -200.99 12.4997 11.0339 -182.07  -172.7 -296.77 -269.65 -215.09  -216.9 -163.11 -161.96 -336.92 -304.99 -266.65 -233.36 14.4074 -147.97 -351.77 -81.746 36.2553 15.6784   19.92 21.4972 21.2824 20.6915 20.8427 14.9145
 -170.18 -186.89 13.6907 10.0976 -187.58 -181.07 -307.22 -280.29 -234.71 -241.56 -170.49 -174.05 -338.25    -304 -268.66 -234.27 27.1852 -136.29 -360.48 -81.583 23.9238  14.852 19.8269 21.4984 21.2981 20.6532  20.843 14.9145
 -154.17 -169.88 14.0233  10.022 -186.94 -182.94 -309.32 -282.46 -242.41 -255.37 -172.05 -179.73 -324.87  -291.5 -257.07 -224.62 38.1159 -123.32  -363.1 -81.169 1.59695 14.1306 19.7779 21.4828 21.3174 20.6024  20.838 14.9145
 -136.44 -150.71 13.6325 10.6736 -180.52 -178.82 -303.29 -276.47 -238.47 -257.97 -167.83    -179 -298.09 -269.24 -233.39 -205.86 46.7432 -109.63 -359.83 -79.333 -30.123 13.4672 19.7674  21.455 21.3361 20.5451 20.8314 14.9145
 -117.62 -130.08 12.6094 11.9583 -169.02 -169.56  -289.7 -263.11 -223.89 -249.83 -158.24  -172.2 -259.99 -239.16 -199.78 -179.78 52.8641 -95.657 -350.87 -73.976 -65.935 12.8204 19.7985 21.4253 21.3489 20.4867 20.8265 14.9145
 -98.251 -108.61 11.0139 13.8106 -153.39 -156.24 -269.52 -243.56 -200.24 -232.16    -144 -159.96  -213.2 -203.28 -158.81 -148.43 56.4747 -81.686 -336.37 -65.766 -99.416 12.1755 19.8802 21.3999 21.3584   20.43 20.8262 14.9145
 -78.817 -86.908 8.90861 16.1642  -134.7 -140.02 -243.99 -219.25 -169.51 -206.71 -126.02 -143.27  -160.7  -163.5 -113.24 -113.94 57.6947 -67.935 -316.51 -58.129 -125.99 11.5494 20.0141 21.3772 21.3768 20.3779 20.8343 14.9145
 -59.731 -65.486 6.38198 18.9331 -114.07 -122.06 -214.53 -191.71    -134 -175.62  -105.3 -123.26  -105.5 -121.61 -65.823  -78.33 56.7399 -54.565 -291.67 -53.534 -142.75 10.9484 20.1874 21.3526 21.4172 20.3345 20.8562 14.9145
 -41.294  -44.75  3.5601 21.9981 -92.588 -103.39 -182.66 -162.42 -96.064 -141.18 -82.826 -101.14 -50.358 -79.174 -19.137  -43.41 53.9244   -41.7 -262.55  -50.81 -147.31 10.3059 20.3865 21.3249 21.4829 20.3019 20.8957 14.9145
 -23.697 -24.974 0.60508 25.2001  -71.25 -84.826 -149.86 -132.72 -57.998 -105.63 -59.503  -77.97 2.37683 -37.589 24.5937 -10.662 49.6418 -29.431 -230.17 -46.787 -138.33 9.49963 20.6099 21.2964 21.5643 20.2781 20.9509 14.9145
 -7.0406 -6.3263 -2.3069 28.3565 -50.876  -67.02 -117.45 -103.72 -21.837 -71.022  -36.17 -54.683 50.8406 1.99632 63.5977 18.7525  44.327 -17.819 -195.75 -39.965 -116.76 8.43461 20.8631 21.2679 21.6469 20.2587 21.0173 14.9145
 8.62879 11.0842 -5.0201 31.2992 -32.079 -50.418 -86.535 -76.328 10.7486 -39.093 -13.561 -32.019 93.7372 38.6111 96.6081 43.9851 38.4057 -6.8866 -160.53 -31.555 -85.958 7.08966 21.1463 21.2345 21.7236 20.2412 21.0916 14.9145
 23.2885 27.1891 -7.4286 33.9109 -15.244 -35.274 -57.962 -51.186 38.5582 -11.161 7.73352 -10.527 130.347 71.4186 122.889 64.5261 32.2272 3.37301 -125.69 -22.879 -50.225 5.51535 21.4475 21.1895 21.7962  20.226 21.1714 14.9145
 36.9146 41.9542 -9.4841  36.136 -0.5335 -21.679 -32.286 -28.662 60.8905 11.9423 27.2861 9.42164 160.415 99.8118 142.231 80.1966 26.0116 12.9782 -92.222 -13.002 -12.823 3.82102   21.75 21.1312 21.8664 20.2148 21.2516 14.9145
 49.4857 55.3786 -11.173 37.9601 12.0927 -9.6043 -9.7601 -8.8826 77.4935 29.8319 44.8319 27.6063 184.011 123.552 154.883 91.0793 19.8664 21.9387 -60.865 -0.0726 24.0003 2.13856 22.0414 21.0651 21.9291 20.2075 21.3213 14.9145
 61.0054 67.5002 -12.481  39.378 22.8267 1.05686 9.62538 8.23272 88.4604 42.4834 60.2703 43.9228  201.45  142.76 161.431 97.4522 13.8544 30.2604 -32.113 15.3891 56.9116 0.56688 22.3151 20.9988 21.9771  20.201 21.3665 14.9145
 71.5124 78.4017 -13.386 40.3879 31.9408 10.4591 26.0637 22.9226 94.1249 50.1448   73.64 58.3784 213.251 157.811 162.663 99.7462 8.03892 37.9606 -6.2421 29.6119 80.8046 -0.8545 22.5662 20.9376 22.0104  20.193 21.3768 14.9145
 81.0751 88.2063 -13.889 41.0153 39.7143 18.7677 39.8518 35.5247 94.9851 53.2698 85.0678 71.0977 220.085  169.22 159.431 98.5062 2.49326 45.0727 16.6442 38.3904 91.1811 -2.1285 22.7869 20.8849 22.0354 20.1852 21.3502 14.9145
 89.7846 97.0609 -14.039 41.3283 46.3791 26.1395 51.3402 46.4164 91.6789 52.4797 94.7118 82.3136 222.693 177.561 152.598 94.3597 -2.7036 51.6476 36.5904 40.4478 86.6307 -3.2594 22.9682 20.8462 22.0571 20.1832 21.2905 14.9145
 97.7456 105.109 -13.921 41.4225 52.0958 32.7339 60.9036 55.9684 84.9632 48.5126 102.706 92.3141 221.797  183.39 143.012 87.9689  -7.476 57.7723 53.7651 38.3293 69.4005 -4.1996  23.103 20.8289 22.0735 20.1903  21.204 14.9145
  105.06  112.46 -13.628 41.3937 56.9583 38.7382 68.9076 64.5075 75.6451 42.1354 109.123 101.364 218.043 187.205 131.464 79.9649 -11.765 63.5866 68.4253 36.4234 44.3869  -4.828 23.1863 20.8365 22.0803 20.2047 21.0985 14.9145
